subject	predicate	object
Customer15708422	Tenure	Tenure0
Customer15708422	NumOfProducts	NumOfProducts2
Customer15708422	HasCrCard	HasCrCardNo
Customer15708422	IsActiveMember	IsActiveMemberNo
Customer15708422	CreditScore	CreditScore4
Customer15708422	Balance	Balance0
Customer15708422	EstimatedSalary	EstimatedSalary3
Customer15655632	Gender	GenderMale
Customer15655632	Age	Age27
Customer15655632	Geography	GeographyFrance
Customer15655632	Tenure	Tenure2
Customer15655632	NumOfProducts	NumOfProducts1
Customer15655632	HasCrCard	HasCrCardYes
Customer15655632	IsActiveMember	IsActiveMemberNo
Customer15655632	CreditScore	CreditScore4
Customer15655632	Balance	Balance2
Customer15655632	EstimatedSalary	EstimatedSalary1
Customer15744606	Gender	GenderMale
Customer15744606	Age	Age29
Customer15744606	Geography	GeographySpain
Customer15744606	Tenure	Tenure8
Customer15744606	NumOfProducts	NumOfProducts1
Customer15744606	HasCrCard	HasCrCardNo
Customer15744606	IsActiveMember	IsActiveMemberYes
Customer15744606	CreditScore	CreditScore6
Customer15744606	Balance	Balance1
Customer15744606	EstimatedSalary	EstimatedSalary0
Customer15612140	Gender	GenderFemale
Customer15612140	Age	Age46
Customer15612140	Geography	GeographySpain
Customer15612140	Tenure	Tenure7
Customer15612140	NumOfProducts	NumOfProducts1
Customer15612140	HasCrCard	HasCrCardYes
Customer15612140	IsActiveMember	IsActiveMemberYes
Customer15612140	CreditScore	CreditScore5
Customer15612140	Balance	Balance2
Customer15612140	EstimatedSalary	EstimatedSalary2
Customer15656086	Gender	GenderMale
Customer15656086	Age	Age54
Customer15656086	Geography	GeographySpain
Customer15656086	Tenure	Tenure8
Customer15656086	NumOfProducts	NumOfProducts1
Customer15656086	HasCrCard	HasCrCardNo
Customer15656086	IsActiveMember	IsActiveMemberYes
Customer15656086	CreditScore	CreditScore3
Customer15656086	Balance	Balance2
Customer15656086	EstimatedSalary	EstimatedSalary5
Customer15655298	Gender	GenderFemale
Customer15655298	Age	Age54
Customer15655298	Geography	GeographySpain
Customer15655298	Tenure	Tenure5
Customer15655298	NumOfProducts	NumOfProducts2
Customer15655298	HasCrCard	HasCrCardNo
Customer15655298	IsActiveMember	IsActiveMemberYes
Customer15655298	CreditScore	CreditScore4
Customer15655298	Balance	Balance0
Customer15655298	EstimatedSalary	EstimatedSalary1
Customer15644796	Gender	GenderFemale
Customer15644796	Age	Age38
Customer15644796	Geography	GeographySpain
Customer15644796	Tenure	Tenure8
Customer15644796	NumOfProducts	NumOfProducts2
Customer15644796	HasCrCard	HasCrCardNo
Customer15644796	IsActiveMember	IsActiveMemberYes
Customer15644796	CreditScore	CreditScore6
Customer15644796	Balance	Balance0
Customer15644796	EstimatedSalary	EstimatedSalary5
Customer15726250	Gender	GenderFemale
Customer15726250	Age	Age38
Customer15726250	Geography	GeographyFrance
Customer15726250	Tenure	Tenure3
Customer15726250	NumOfProducts	NumOfProducts2
Customer15726250	HasCrCard	HasCrCardNo
Customer15726250	IsActiveMember	IsActiveMemberYes
Customer15726250	CreditScore	CreditScore3
Customer15726250	Balance	Balance3
Customer15726250	EstimatedSalary	EstimatedSalary0
Customer15764432	Gender	GenderFemale
Customer15764432	Age	Age42
Customer15764432	Geography	GeographyGermany
Customer15764432	Tenure	Tenure2
Customer15764432	NumOfProducts	NumOfProducts1
Customer15764432	HasCrCard	HasCrCardYes
Customer15764432	IsActiveMember	IsActiveMemberNo
Customer15764432	CreditScore	CreditScore3
Customer15764432	Balance	Balance3
Customer15764432	EstimatedSalary	EstimatedSalary1
Customer15631721	Gender	GenderMale
Customer15631721	Age	Age38
Customer15631721	Geography	GeographyGermany
Customer15631721	Tenure	Tenure9
Customer15631721	NumOfProducts	NumOfProducts2
Customer15631721	HasCrCard	HasCrCardNo
Customer15631721	IsActiveMember	IsActiveMemberYes
Customer15631721	CreditScore	CreditScore4
Customer15631721	Balance	Balance3
Customer15631721	EstimatedSalary	EstimatedSalary4
Customer15707479	Gender	GenderMale
Customer15707479	Age	Age40
Customer15707479	Geography	GeographyFrance
Customer15707479	Tenure	Tenure7
Customer15707479	NumOfProducts	NumOfProducts1
Customer15707479	HasCrCard	HasCrCardYes
Customer15707479	IsActiveMember	IsActiveMemberNo
Customer15707479	CreditScore	CreditScore4
Customer15707479	Balance	Balance2
Customer15707479	EstimatedSalary	EstimatedSalary4
Customer15579826	Gender	GenderFemale
Customer15579826	Age	Age66
Customer15579826	Geography	GeographyFrance
Customer15579826	Tenure	Tenure9
Customer15579826	NumOfProducts	NumOfProducts1
Customer15579826	HasCrCard	HasCrCardYes
Customer15579826	IsActiveMember	IsActiveMemberNo
Customer15579826	CreditScore	CreditScore2
Customer15579826	Balance	Balance0
Customer15579826	EstimatedSalary	EstimatedSalary2
Customer15668104	Gender	GenderMale
Customer15668104	Age	Age37
Customer15668104	Geography	GeographySpain
Customer15668104	Tenure	Tenure6
Customer15668104	NumOfProducts	NumOfProducts1
Customer15668104	HasCrCard	HasCrCardNo
Customer15668104	IsActiveMember	IsActiveMemberYes
Customer15668104	CreditScore	CreditScore2
Customer15668104	Balance	Balance2
Customer15668104	EstimatedSalary	EstimatedSalary6
Customer15641604	Gender	GenderFemale
Customer15641604	Age	Age55
Customer15641604	Geography	GeographyFrance
Customer15641604	Tenure	Tenure10
Customer15641604	NumOfProducts	NumOfProducts1
Customer15641604	HasCrCard	HasCrCardYes
Customer15641604	IsActiveMember	IsActiveMemberNo
Customer15641604	CreditScore	CreditScore6
Customer15641604	Balance	Balance1
Customer15641604	EstimatedSalary	EstimatedSalary6
Customer15587240	Gender	GenderMale
Customer15587240	Age	Age40
Customer15587240	Geography	GeographyFrance
Customer15587240	Tenure	Tenure4
Customer15587240	NumOfProducts	NumOfProducts2
Customer15587240	HasCrCard	HasCrCardNo
Customer15587240	IsActiveMember	IsActiveMemberYes
Customer15587240	CreditScore	CreditScore3
Customer15587240	Balance	Balance0
Customer15587240	EstimatedSalary	EstimatedSalary7
Customer15680767	Gender	GenderFemale
Customer15680767	Age	Age64
Customer15680767	Geography	GeographyGermany
Customer15680767	Tenure	Tenure10
Customer15680767	NumOfProducts	NumOfProducts2
Customer15680767	HasCrCard	HasCrCardYes
Customer15680767	IsActiveMember	IsActiveMemberYes
Customer15680767	CreditScore	CreditScore5
Customer15680767	Balance	Balance1
Customer15680767	EstimatedSalary	EstimatedSalary0
Customer15601594	Gender	GenderFemale
Customer15601594	Age	Age51
Customer15601594	Geography	GeographyFrance
Customer15601594	Tenure	Tenure6
Customer15601594	NumOfProducts	NumOfProducts4
Customer15601594	HasCrCard	HasCrCardYes
Customer15601594	IsActiveMember	IsActiveMemberNo
Customer15601594	CreditScore	CreditScore4
Customer15601594	Balance	Balance2
Customer15601594	EstimatedSalary	EstimatedSalary6
Customer15589969	Gender	GenderMale
Customer15589969	Age	Age34
Customer15589969	Geography	GeographyFrance
Customer15589969	Tenure	Tenure6
Customer15589969	NumOfProducts	NumOfProducts1
Customer15589969	HasCrCard	HasCrCardNo
Customer15589969	IsActiveMember	IsActiveMemberYes
Customer15589969	CreditScore	CreditScore6
Customer15589969	Balance	Balance0
Customer15589969	EstimatedSalary	EstimatedSalary2
Customer15703728	Gender	GenderMale
Customer15703728	Age	Age47
Customer15703728	Geography	GeographySpain
Customer15703728	Tenure	Tenure4
Customer15703728	NumOfProducts	NumOfProducts1
Customer15703728	HasCrCard	HasCrCardYes
Customer15703728	IsActiveMember	IsActiveMemberNo
Customer15703728	CreditScore	CreditScore4
Customer15703728	Balance	Balance0
Customer15703728	EstimatedSalary	EstimatedSalary4
Customer15617790	Gender	GenderFemale
Customer15617790	Age	Age29
Customer15617790	Geography	GeographyFrance
Customer15617790	Tenure	Tenure4
Customer15617790	NumOfProducts	NumOfProducts2
Customer15617790	HasCrCard	HasCrCardNo
Customer15617790	IsActiveMember	IsActiveMemberNo
Customer15617790	CreditScore	CreditScore4
Customer15617790	Balance	Balance2
Customer15617790	EstimatedSalary	EstimatedSalary1
Customer15662500	Gender	GenderMale
Customer15662500	Age	Age32
Customer15662500	Geography	GeographySpain
Customer15662500	Tenure	Tenure9
Customer15662500	NumOfProducts	NumOfProducts2
Customer15662500	HasCrCard	HasCrCardYes
Customer15662500	IsActiveMember	IsActiveMemberNo
Customer15662500	CreditScore	CreditScore5
Customer15662500	Balance	Balance0
Customer15662500	EstimatedSalary	EstimatedSalary0
Customer15778526	Gender	GenderFemale
Customer15778526	Age	Age48
Customer15778526	Geography	GeographySpain
Customer15778526	Tenure	Tenure5
Customer15778526	NumOfProducts	NumOfProducts2
Customer15778526	HasCrCard	HasCrCardNo
Customer15778526	IsActiveMember	IsActiveMemberNo
Customer15778526	CreditScore	CreditScore5
Customer15778526	Balance	Balance0
Customer15778526	EstimatedSalary	EstimatedSalary3
Customer15670584	Gender	GenderMale
Customer15670584	Age	Age31
Customer15670584	Geography	GeographySpain
Customer15670584	Tenure	Tenure2
Customer15670584	NumOfProducts	NumOfProducts1
Customer15670584	HasCrCard	HasCrCardYes
Customer15670584	IsActiveMember	IsActiveMemberYes
Customer15670584	CreditScore	CreditScore4
Customer15670584	Balance	Balance0
Customer15670584	EstimatedSalary	EstimatedSalary6
Customer15748069	Gender	GenderFemale
Customer15748069	Age	Age25
Customer15748069	Geography	GeographyFrance
Customer15748069	Tenure	Tenure3
Customer15748069	NumOfProducts	NumOfProducts1
Customer15748069	HasCrCard	HasCrCardYes
Customer15748069	IsActiveMember	IsActiveMemberYes
Customer15748069	CreditScore	CreditScore2
Customer15748069	Balance	Balance2
Customer15748069	EstimatedSalary	EstimatedSalary4
Customer15680597	Gender	GenderMale
Customer15680597	Age	Age38
Customer15680597	Geography	GeographyGermany
Customer15680597	Tenure	Tenure1
Customer15680597	NumOfProducts	NumOfProducts1
Customer15680597	HasCrCard	HasCrCardYes
Customer15680597	IsActiveMember	IsActiveMemberYes
Customer15680597	CreditScore	CreditScore5
Customer15680597	Balance	Balance2
Customer15680597	EstimatedSalary	EstimatedSalary6
Customer15628992	Gender	GenderMale
Customer15628992	Age	Age32
Customer15628992	Geography	GeographyGermany
Customer15628992	Tenure	Tenure2
Customer15628992	NumOfProducts	NumOfProducts2
Customer15628992	HasCrCard	HasCrCardNo
Customer15628992	IsActiveMember	IsActiveMemberNo
Customer15628992	CreditScore	CreditScore6
Customer15628992	Balance	Balance2
Customer15628992	EstimatedSalary	EstimatedSalary2
Customer15719624	Gender	GenderFemale
Customer15719624	Age	Age38
Customer15719624	Geography	GeographyFrance
Customer15719624	Tenure	Tenure9
Customer15719624	NumOfProducts	NumOfProducts1
Customer15719624	HasCrCard	HasCrCardYes
Customer15719624	IsActiveMember	IsActiveMemberNo
Customer15719624	CreditScore	CreditScore4
Customer15719624	Balance	Balance2
Customer15719624	EstimatedSalary	EstimatedSalary5
Customer15812767	Gender	GenderMale
Customer15812767	Age	Age70
Customer15812767	Geography	GeographySpain
Customer15812767	Tenure	Tenure3
Customer15812767	NumOfProducts	NumOfProducts2
Customer15812767	HasCrCard	HasCrCardYes
Customer15812767	IsActiveMember	IsActiveMemberYes
Customer15812767	CreditScore	CreditScore5
Customer15812767	Balance	Balance0
Customer15812767	EstimatedSalary	EstimatedSalary5
Customer15689201	Gender	GenderFemale
Customer15689201	Age	Age49
Customer15689201	Geography	GeographyFrance
Customer15689201	Tenure	Tenure1
Customer15689201	NumOfProducts	NumOfProducts1
Customer15689201	HasCrCard	HasCrCardNo
Customer15689201	IsActiveMember	IsActiveMemberYes
Customer15689201	CreditScore	CreditScore5
Customer15689201	Balance	Balance2
Customer15689201	EstimatedSalary	EstimatedSalary7
Customer15614716	Gender	GenderFemale
Customer15614716	Age	Age37
Customer15614716	Geography	GeographyFrance
Customer15614716	Tenure	Tenure0
Customer15614716	NumOfProducts	NumOfProducts1
Customer15614716	HasCrCard	HasCrCardYes
Customer15614716	IsActiveMember	IsActiveMemberYes
Customer15614716	CreditScore	CreditScore3
Customer15614716	Balance	Balance3
Customer15614716	EstimatedSalary	EstimatedSalary5
Customer15683618	Gender	GenderFemale
Customer15683618	Age	Age35
Customer15683618	Geography	GeographyFrance
Customer15683618	Tenure	Tenure3
Customer15683618	NumOfProducts	NumOfProducts1
Customer15683618	HasCrCard	HasCrCardYes
Customer15683618	IsActiveMember	IsActiveMemberYes
Customer15683618	CreditScore	CreditScore5
Customer15683618	Balance	Balance2
Customer15683618	EstimatedSalary	EstimatedSalary0
Customer15799631	Gender	GenderMale
Customer15799631	Age	Age36
Customer15799631	Geography	GeographySpain
Customer15799631	Tenure	Tenure10
Customer15799631	NumOfProducts	NumOfProducts2
Customer15799631	HasCrCard	HasCrCardYes
Customer15799631	IsActiveMember	IsActiveMemberYes
Customer15799631	CreditScore	CreditScore3
Customer15799631	Balance	Balance0
Customer15799631	EstimatedSalary	EstimatedSalary7
Customer15692259	Gender	GenderFemale
Customer15692259	Age	Age29
Customer15692259	Geography	GeographyFrance
Customer15692259	Tenure	Tenure9
Customer15692259	NumOfProducts	NumOfProducts2
Customer15692259	HasCrCard	HasCrCardYes
Customer15692259	IsActiveMember	IsActiveMemberNo
Customer15692259	CreditScore	CreditScore4
Customer15692259	Balance	Balance0
Customer15692259	EstimatedSalary	EstimatedSalary4
Customer15590966	Gender	GenderFemale
Customer15590966	Age	Age42
Customer15590966	Geography	GeographyGermany
Customer15590966	Tenure	Tenure4
Customer15590966	NumOfProducts	NumOfProducts2
Customer15590966	HasCrCard	HasCrCardNo
Customer15590966	IsActiveMember	IsActiveMemberNo
Customer15590966	CreditScore	CreditScore5
Customer15590966	Balance	Balance1
Customer15590966	EstimatedSalary	EstimatedSalary0
Customer15656426	Gender	GenderFemale
Customer15656426	Age	Age42
Customer15656426	Geography	GeographyFrance
Customer15656426	Tenure	Tenure3
Customer15656426	NumOfProducts	NumOfProducts2
Customer15656426	HasCrCard	HasCrCardNo
Customer15656426	IsActiveMember	IsActiveMemberNo
Customer15656426	CreditScore	CreditScore5
Customer15656426	Balance	Balance0
Customer15656426	EstimatedSalary	EstimatedSalary3
Customer15675256	Gender	GenderMale
Customer15675256	Age	Age33
Customer15675256	Geography	GeographySpain
Customer15675256	Tenure	Tenure5
Customer15675256	NumOfProducts	NumOfProducts1
Customer15675256	HasCrCard	HasCrCardNo
Customer15675256	IsActiveMember	IsActiveMemberYes
Customer15675256	CreditScore	CreditScore3
Customer15675256	Balance	Balance2
Customer15675256	EstimatedSalary	EstimatedSalary4
Customer15751185	Gender	GenderFemale
Customer15751185	Age	Age50
Customer15751185	Geography	GeographySpain
Customer15751185	Tenure	Tenure0
Customer15751185	NumOfProducts	NumOfProducts1
Customer15751185	HasCrCard	HasCrCardYes
Customer15751185	IsActiveMember	IsActiveMemberNo
Customer15751185	CreditScore	CreditScore4
Customer15751185	Balance	Balance3
Customer15751185	EstimatedSalary	EstimatedSalary7
Customer15789582	Gender	GenderMale
Customer15789582	Age	Age55
Customer15789582	Geography	GeographyFrance
Customer15789582	Tenure	Tenure9
Customer15789582	NumOfProducts	NumOfProducts1
Customer15789582	HasCrCard	HasCrCardYes
Customer15789582	IsActiveMember	IsActiveMemberNo
Customer15789582	CreditScore	CreditScore3
Customer15789582	Balance	Balance0
Customer15789582	EstimatedSalary	EstimatedSalary2
Customer15651103	Gender	GenderFemale
Customer15651103	Age	Age69
Customer15651103	Geography	GeographySpain
Customer15651103	Tenure	Tenure9
Customer15651103	NumOfProducts	NumOfProducts1
Customer15651103	HasCrCard	HasCrCardYes
Customer15651103	IsActiveMember	IsActiveMemberYes
Customer15651103	CreditScore	CreditScore5
Customer15651103	Balance	Balance3
Customer15651103	EstimatedSalary	EstimatedSalary7
Customer15672299	Gender	GenderMale
Customer15672299	Age	Age44
Customer15672299	Geography	GeographyFrance
Customer15672299	Tenure	Tenure6
Customer15672299	NumOfProducts	NumOfProducts2
Customer15672299	HasCrCard	HasCrCardYes
Customer15672299	IsActiveMember	IsActiveMemberYes
Customer15672299	CreditScore	CreditScore3
Customer15672299	Balance	Balance0
Customer15672299	EstimatedSalary	EstimatedSalary7
Customer15772250	Gender	GenderMale
Customer15772250	Age	Age46
Customer15772250	Geography	GeographySpain
Customer15772250	Tenure	Tenure9
Customer15772250	NumOfProducts	NumOfProducts1
Customer15772250	HasCrCard	HasCrCardNo
Customer15772250	IsActiveMember	IsActiveMemberNo
Customer15772250	CreditScore	CreditScore6
Customer15772250	Balance	Balance0
Customer15772250	EstimatedSalary	EstimatedSalary0
Customer15763922	Gender	GenderMale
Customer15763922	Age	Age31
Customer15763922	Geography	GeographyFrance
Customer15763922	Tenure	Tenure7
Customer15763922	NumOfProducts	NumOfProducts2
Customer15763922	HasCrCard	HasCrCardYes
